AGENT_CODE_HASH,ODA,TERRITORY,BIRTHDATE,SEX_CODE,MARITAL_STATUS,AGE,IS_TERMINATED,YEARS_IN_COMPANY,IS_ACTIVATED_WITHIN_A_YEAR,LICENSE_TYPE_CODE,Ave_Training_Duration,Trainings_Attended,HAS_TRAINING
7071719677910043177,2020-07-10,TERRITORY 1 - NORTH AND CENTRAL LUZON,1964-05-30,M,M,58,0,2,1,L V,1.0,7.0,Yes
14499795367951682969,2020-03-13,TERRITORY 1 - NORTH AND CENTRAL LUZON,1966-01-17,F,M,56,1,2,1, V,0.0,0.0,No
17647446301548823523,2020-03-30,TERRITORY 3 - VISAYAS,1996-01-08,F,S,27,0,2,1, V,1.0,5.0,Yes
3644063837172456772,2020-04-13,TERRITORY 2 - METRO MANILA,1978-08-23,F,M,44,0,2,1,L V,1.0,8.0,Yes
3995486332935144974,2020-05-12,TERRITORY 3 - VISAYAS,1988-04-23,F,M,34,1,2,0,L V,0.0,0.0,No
14820485075763025829,2020-05-21,TERRITORY 4 - SOUTH LUZON,1976-04-01,M,M,46,1,1,0, V,0.0,0.0,No
10325550330688347440,2020-06-11,TERRITORY 6 - MINDANAO,1965-01-04,M,M,58,0,2,1, V,1.0,3.0,Yes
8332112256342284918,2020-06-15,TERRITORY 2 - METRO MANILA,1984-01-06,M,S,37,1,1,0, V,0.0,0.0,No
13662352931399991887,2020-06-30,TERRITORY 6 - MINDANAO,1996-03-22,M,S,26,1,1,0,L V,0.0,0.0,No
17987656152932953975,2020-07-08,TERRITORY 3 - VISAYAS,1981-02-28,F,M,40,1,0,0,L V,0.0,0.0,No
17592646030749746459,2020-07-14,TERRITORY 1 - NORTH AND CENTRAL LUZON,1986-03-18,M,M,36,0,2,0,L V,1.0,3.0,Yes
2541092005171607489,2020-07-16,TERRITORY 3 - VISAYAS,1993-08-22,F,S,29,0,2,0, V,1.0,3.0,Yes
2246179325301467871,2020-07-17,TERRITORY 2 - METRO MANILA,1976-09-27,M,M,46,0,2,1,L V,1.0,8.0,Yes
17588949596199640234,2020-07-17,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-08-13,M,S,26,0,2,0, V,1.0,1.0,Yes
6646733757867007346,2020-07-22,TERRITORY 4 - SOUTH LUZON,1988-07-25,F,S,33,1,1,1, V,0.0,0.0,No
12257772682655370193,2020-07-23,TERRITORY 4 - SOUTH LUZON,1974-06-12,F,M,47,1,1,0, V,0.0,0.0,No
17285194939471316253,2020-07-27,TERRITORY 4 - SOUTH LUZON,1990-11-05,F,M,31,1,1,0,L V,0.0,0.0,No
6983975621979737587,2020-07-27,TERRITORY 2 - METRO MANILA,1991-10-05,M,M,31,0,2,1,L V,1.0,8.0,Yes
13585970977904830397,2020-08-07,TERRITORY 3 - VISAYAS,1974-08-23,M,M,48,0,2,0, V,1.0,4.0,Yes
4230230991494973486,2020-08-13,TERRITORY 4 - SOUTH LUZON,1971-06-15,M,M,50,1,1,0, V,0.0,0.0,No
955912204256321335,2020-08-13,TERRITORY 3 - VISAYAS,1998-03-19,M,S,24,0,2,1, V,1.0,4.0,Yes
16881554756208009601,2020-04-30,TERRITORY 4 - SOUTH LUZON,1995-07-12,F,S,26,1,1,0, V,0.0,0.0,No
18157250395053279614,2020-05-07,TERRITORY 2 - METRO MANILA,1987-08-25,M,S,34,1,1,0, V,0.0,0.0,No
10919451874684922860,2020-06-09,TERRITORY 4 - SOUTH LUZON,1990-09-13,F,M,32,0,2,1, V,1.0,6.0,Yes
4252349572020057555,2020-06-22,TERRITORY 3 - VISAYAS,1982-02-24,F,M,40,1,2,0, V,0.0,0.0,No
10230360079286675891,2020-06-25,TERRITORY 4 - SOUTH LUZON,1987-11-05,F,M,34,1,1,0, V,0.0,0.0,No
18078381479567080801,2020-07-06,TERRITORY 3 - VISAYAS,1984-02-01,F,M,39,0,2,1, V,1.0,2.0,Yes
2094700032763586183,2020-07-16,TERRITORY 3 - VISAYAS,1992-12-15,M,S,30,0,2,0, V,1.0,4.0,Yes
6207158735902300927,2020-07-16,TERRITORY 1 - NORTH AND CENTRAL LUZON,1958-03-26,F,M,64,0,2,1, V,0.0,0.0,No
10770128573221441669,2020-07-23,TERRITORY 2 - METRO MANILA,1953-12-19,M,M,67,1,1,0, V,0.0,0.0,No
12097874501212144034,2020-07-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1992-04-11,F,S,30,1,1,1, V,0.0,0.0,No
3641244993495542598,2020-08-05,TERRITORY 3 - VISAYAS,1974-12-18,F,M,48,0,2,1, V,1.0,6.0,Yes
7275129867774070517,2020-08-06,TERRITORY 2 - METRO MANILA,1992-01-10,M,S,30,1,1,0, V,0.0,0.0,No
11278372465497833790,2020-08-06,TERRITORY 3 - VISAYAS,1990-02-15,F,M,32,0,2,0, V,1.0,1.0,Yes
10651182942029974313,2020-08-07,TERRITORY 2 - METRO MANILA,1989-10-10,F,M,33,0,2,0,L V,1.0,8.0,Yes
11894720422756468875,2020-08-07,TERRITORY 2 - METRO MANILA,1995-01-12,F,S,27,1,1,1,L V,0.0,0.0,No
16155578342210495359,2020-08-07,TERRITORY 3 - VISAYAS,1988-06-13,M,S,34,0,2,1, V,0.0,0.0,No
5672267041231555566,2020-08-12,TERRITORY 2 - METRO MANILA,1985-07-16,F,M,37,0,2,1, V,1.0,6.0,Yes
10384535719194028950,2020-08-19,TERRITORY 3 - VISAYAS,1996-03-21,M,S,26,0,2,0, V,1.0,5.0,Yes
3265370995648771185,2020-08-19,TERRITORY 1 - NORTH AND CENTRAL LUZON,1999-10-03,M,S,23,0,2,0, V,1.0,5.0,Yes
14021811883334554238,2020-08-19,TERRITORY 3 - VISAYAS,1995-01-04,F,S,28,0,2,0, V,1.0,4.0,Yes
17269109584243119441,2020-08-24,TERRITORY 2 - METRO MANILA,1979-10-19,M,M,43,0,2,1, V,1.0,8.0,Yes
14416904121618459176,2020-09-01,TERRITORY 1 - NORTH AND CENTRAL LUZON,1999-07-28,M,S,23,0,2,1, V,0.0,0.0,No
14530269258504789740,2020-09-16,TERRITORY 3 - VISAYAS,1998-06-03,F,S,22,1,0,0, V,0.0,0.0,No
9333939597429137352,2020-09-18,TERRITORY 6 - MINDANAO,1988-05-20,F,M,32,1,0,0, V,0.0,0.0,No
4141817419708869194,2020-09-21,TERRITORY 1 - NORTH AND CENTRAL LUZON,1989-11-19,F,S,31,1,1,0, V,0.0,0.0,No
8679705718570073959,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1988-12-09,M,S,34,0,2,0, V,0.0,0.0,No
10532541713303654565,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1981-12-31,M,M,40,1,1,0, V,0.0,0.0,No
6605921010781812449,2020-10-08,TERRITORY 3 - VISAYAS,1982-07-08,F,M,40,0,2,0, V,0.0,0.0,No
17455203289982410709,2020-10-09,TERRITORY 1 - NORTH AND CENTRAL LUZON,1991-08-10,M,M,31,0,2,0, V,1.0,1.0,Yes
10091758418698311932,2020-10-09,TERRITORY 3 - VISAYAS,1985-05-19,F,M,36,1,1,0, V,0.0,0.0,No
2253522424952233890,2020-10-22,TERRITORY 2 - METRO MANILA,1984-06-15,F,S,37,1,0,0, V,0.0,0.0,No
1889904576308121063,2020-10-30,TERRITORY 3 - VISAYAS,1991-09-15,M,S,31,0,2,1, V,1.0,4.0,Yes
6843061660099609695,2020-11-06,TERRITORY 4 - SOUTH LUZON,1987-10-08,F,M,34,1,1,0, V,0.0,0.0,No
8668249352337127197,2020-11-13,TERRITORY 4 - SOUTH LUZON,1974-08-30,F,M,48,0,2,1, V,1.0,11.0,Yes
15795794041771607145,2021-02-26,TERRITORY 4 - SOUTH LUZON,1972-05-24,F,S,50,0,1,1, V,1.0,9.0,Yes
15693137888158187941,2021-03-09,TERRITORY 3 - VISAYAS,1968-07-27,F,M,54,0,1,1, V,0.0,0.0,No
6272996893076281935,2021-03-09,TERRITORY 2 - METRO MANILA,1988-03-07,F,M,34,0,1,1, V,1.0,9.0,Yes
1104918625062829232,2021-03-10,TERRITORY 2 - METRO MANILA,1992-10-09,F,M,30,0,1,1, V,1.0,1.0,Yes
2190644210279141030,2021-03-24,TERRITORY 4 - SOUTH LUZON,1977-02-26,F,M,44,1,0,0,L V,0.0,0.0,No
314918864282798370,2021-03-24,TERRITORY 4 - SOUTH LUZON,1976-06-02,F,M,46,0,1,1, V,0.0,0.0,No
17863390510059459909,2021-04-16,TERRITORY 3 - VISAYAS,1987-07-07,M,S,35,0,1,0, V,0.0,0.0,No
3698432812424956071,2021-04-19,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-11-08,M,S,26,0,1,1, V,0.0,0.0,No
1841449384277152800,2021-05-04,TERRITORY 4 - SOUTH LUZON,1974-08-10,F,M,48,0,1,1,L V,0.0,0.0,No
12236368577907439198,2021-05-25,TERRITORY 2 - METRO MANILA,1998-03-13,F,S,24,0,1,1,L V,0.0,0.0,No
4453623207739326795,2021-06-07,TERRITORY 2 - METRO MANILA,1990-02-27,F,M,32,1,0,0,L ,0.0,0.0,No
12497695635588890338,2021-06-07,TERRITORY 6 - MINDANAO,1981-09-06,F,M,41,0,1,1, V,1.0,2.0,Yes
10167364587445379776,2021-06-28,TERRITORY 3 - VISAYAS,1999-06-19,F,S,23,0,1,1, V,0.0,0.0,No
2849276454139796003,2021-06-29,TERRITORY 3 - VISAYAS,1972-09-02,F,M,50,0,1,1, V,0.0,0.0,No
11765166955414351836,2018-08-08,TERRITORY 4 - SOUTH LUZON,1996-11-25,F,S,24,1,2,0, V,0.0,0.0,No
15666963732359134317,2018-08-08,TERRITORY 4 - SOUTH LUZON,1997-04-08,F,S,22,1,1,0, V,0.0,0.0,No
9056147248977126898,2018-08-08,TERRITORY 2 - METRO MANILA,1990-03-30,F,S,30,1,2,0, V,0.0,0.0,No
6346914390752673069,2018-08-08,TERRITORY 2 - METRO MANILA,1997-11-06,F,S,23,1,2,0, V,0.0,0.0,No
13586875311989015215,2018-08-16,TERRITORY 3 - VISAYAS,1966-05-05,F,M,54,1,2,0, V,0.0,0.0,No
13529740218672673372,2018-08-20,TERRITORY 3 - VISAYAS,1961-02-10,M,M,60,1,3,0, V,0.0,0.0,No
11190839715642287262,2018-08-24,TERRITORY 3 - VISAYAS,1989-04-13,M,S,31,1,2,0, V,0.0,0.0,No
17128528490685762384,2018-09-06,TERRITORY 2 - METRO MANILA,1984-08-24,M,S,38,0,4,1, V,4.0,1.0,Yes
13470175539557124579,2018-09-13,TERRITORY 3 - VISAYAS,1990-01-11,F,S,30,1,1,0, V,0.0,0.0,No
7811885898237618557,2018-09-18,TERRITORY 2 - METRO MANILA,1997-07-11,M,S,24,1,3,1, V,0.0,0.0,No
6916885526379719448,2018-09-20,TERRITORY 2 - METRO MANILA,1966-01-02,F,M,55,1,2,0, V,0.0,0.0,No
11697591105396558551,2018-09-21,TERRITORY 2 - METRO MANILA,1996-08-03,M,S,24,1,2,0, V,0.0,0.0,No
14868207636164056459,2018-09-24,TERRITORY 3 - VISAYAS,1995-03-05,F,S,25,1,2,0, V,0.0,0.0,No
4846082622531029609,2018-09-25,TERRITORY 3 - VISAYAS,1985-12-15,M,S,35,1,2,0, V,0.0,0.0,No
9501058439666713424,2018-09-26,TERRITORY 3 - VISAYAS,1979-06-25,M,M,43,0,4,1, V,4.0,1.0,Yes
4314697283669251943,2018-09-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1993-04-08,F,S,26,1,1,0, V,0.0,0.0,No
8708036474135689113,2018-09-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1981-03-04,F,M,38,1,1,0, V,0.0,0.0,No
11401941915591619716,2018-10-02,TERRITORY 1 - NORTH AND CENTRAL LUZON,1989-04-24,F,M,30,1,1,0, V,0.0,0.0,No
8701911006680073533,2018-10-03,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-03-24,F,S,22,1,0,0, V,0.0,0.0,No
7677399685127885999,2018-10-11,TERRITORY 1 - NORTH AND CENTRAL LUZON,1972-12-27,M,M,46,1,0,0, V,0.0,0.0,No
14123856158588002262,2018-10-11,TERRITORY 3 - VISAYAS,1995-02-25,M,S,25,1,2,0, V,0.0,0.0,No
2348795400822185655,2018-10-12,TERRITORY 2 - METRO MANILA,1957-07-14,F,W,63,1,2,0, V,0.0,0.0,No
17466836479143414968,2018-06-28,TERRITORY 6 - MINDANAO,1993-02-15,F,S,29,0,4,1, V,0.0,0.0,No
15131564585954894683,2018-06-29,TERRITORY 6 - MINDANAO,1991-05-02,F,S,29,1,2,0, V,0.0,0.0,No
10714135309139294226,2018-06-29,TERRITORY 4 - SOUTH LUZON,1987-08-30,M,S,30,1,0,0, V,0.0,0.0,No
11134677199377677060,2018-06-29,TERRITORY 3 - VISAYAS,1981-09-20,F,M,39,1,2,0, V,0.0,0.0,No
6733531753088767068,2018-07-05,TERRITORY 1 - NORTH AND CENTRAL LUZON,1979-06-17,F,M,39,1,0,0, V,0.0,0.0,No
579202566758521209,2018-07-06,TERRITORY 2 - METRO MANILA,1982-06-17,F,S,38,1,2,0, V,0.0,0.0,No
18405661332400636408,2018-07-10,TERRITORY 1 - NORTH AND CENTRAL LUZON,1995-08-05,F,S,23,1,0,0, V,0.0,0.0,No
16839189049390039892,2018-07-19,TERRITORY 4 - SOUTH LUZON,1966-06-04,F,M,54,1,2,0, V,0.0,0.0,No
13877342532296616742,2018-07-24,TERRITORY 4 - SOUTH LUZON,1999-03-24,F,S,21,1,2,0, V,0.0,0.0,No
11038519386657155807,2018-07-25,TERRITORY 1 - NORTH AND CENTRAL LUZON,1984-05-03,F,M,38,0,4,1, V,4.0,1.0,Yes
4124199026045782351,2018-07-25,TERRITORY 3 - VISAYAS,1979-10-09,M,M,41,1,2,0, V,0.0,0.0,No
16032970197503675901,2018-07-25,TERRITORY 4 - SOUTH LUZON,1976-03-01,M,S,45,1,2,0, V,0.0,0.0,No
6816539252607664652,2018-07-26,TERRITORY 1 - NORTH AND CENTRAL LUZON,1966-06-28,M,M,54,1,2,0, V,0.0,0.0,No
11734637668423186250,2018-07-27,TERRITORY 3 - VISAYAS,1967-11-06,F,S,53,1,2,0,L V,0.0,0.0,No
4391421465029708726,2018-07-30,TERRITORY 2 - METRO MANILA,1993-09-27,F,S,27,1,2,0, V,0.0,0.0,No
18393379773952287528,2018-07-31,TERRITORY 4 - SOUTH LUZON,1975-08-24,F,W,44,1,1,0, V,0.0,0.0,No
791850922441024104,2018-08-01,TERRITORY 2 - METRO MANILA,1998-01-19,M,S,23,1,2,0, V,0.0,0.0,No
6475960009273784936,2018-08-07,TERRITORY 2 - METRO MANILA,1989-09-12,F,S,32,1,3,1, V,0.0,0.0,No
930044484189502234,2018-08-16,TERRITORY 3 - VISAYAS,1952-10-21,F,M,70,0,4,1, V,4.0,3.0,Yes
6408728714989319976,2018-08-16,TERRITORY 3 - VISAYAS,1995-05-10,M,S,24,1,1,0, V,0.0,0.0,No
486163541181003375,2018-08-23,TERRITORY 6 - MINDANAO,1980-06-12,M,M,40,1,2,0, V,0.0,0.0,No
12722282825581704602,2018-08-23,TERRITORY 2 - METRO MANILA,1976-02-02,M,M,47,0,4,1, V,3.3333333333333335,3.0,Yes
14813187969061127762,2018-08-23,TERRITORY 2 - METRO MANILA,1975-06-11,F,M,44,1,1,0, V,0.0,0.0,No
8881991624707667332,2018-08-24,TERRITORY 1 - NORTH AND CENTRAL LUZON,1978-12-27,M,M,42,1,3,0, V,0.0,0.0,No
4865400797117710285,2018-08-24,TERRITORY 2 - METRO MANILA,1995-08-13,F,S,23,1,0,0, V,0.0,0.0,No
13686817217319752608,2018-09-13,TERRITORY 2 - METRO MANILA,1996-01-18,M,S,27,0,4,1, V,4.0,1.0,Yes
17618761579785001713,2018-09-27,TERRITORY 3 - VISAYAS,1978-07-01,M,M,43,1,3,0, V,0.0,0.0,No
15333845827263988305,2018-10-02,TERRITORY 3 - VISAYAS,1970-11-08,M,M,50,1,2,0, V,0.0,0.0,No
13137849233523108345,2018-10-04,TERRITORY 2 - METRO MANILA,1971-08-26,F,M,51,0,4,1,L V,0.0,0.0,No
679299818074170625,2018-10-04,TERRITORY 2 - METRO MANILA,1962-07-10,F,S,58,1,2,0, V,0.0,0.0,No
16517630111830544226,2018-10-10,TERRITORY 4 - SOUTH LUZON,1959-04-09,F,M,61,1,2,0, V,0.0,0.0,No
900608397919031260,2018-10-11,TERRITORY 4 - SOUTH LUZON,1986-04-17,F,M,35,1,3,1, V,0.0,0.0,No
5001964434673748904,2018-10-11,TERRITORY 3 - VISAYAS,1998-08-03,F,S,22,1,2,0, V,0.0,0.0,No
5475916157644194367,2018-10-23,TERRITORY 2 - METRO MANILA,1995-06-26,M,S,26,1,3,1, V,0.0,0.0,No
13537272909398288774,2018-10-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1995-05-28,M,S,24,1,0,0, V,0.0,0.0,No
5529175551199551861,2018-10-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1989-01-04,F,S,30,1,0,0, V,0.0,0.0,No
3993946548236282122,2018-11-21,TERRITORY 2 - METRO MANILA,1969-08-02,F,M,53,0,4,1, V,0.0,0.0,No
10353178360557154063,2018-11-28,TERRITORY 4 - SOUTH LUZON,1985-10-28,F,M,33,1,0,0, V,0.0,0.0,No
1213192012696535548,2018-12-03,TERRITORY 3 - VISAYAS,1993-08-22,F,S,26,1,0,0, V,0.0,0.0,No
13126320987905435284,2018-12-03,TERRITORY 2 - METRO MANILA,1994-01-06,M,S,27,1,2,0, V,0.0,0.0,No
1676625339243852917,2018-12-10,TERRITORY 3 - VISAYAS,1966-09-01,M,M,55,1,3,1, V,0.0,0.0,No
16871167484798959519,2018-12-13,TERRITORY 2 - METRO MANILA,1988-06-02,M,S,32,1,2,0, V,0.0,0.0,No
4267383779705560787,2018-12-14,TERRITORY 2 - METRO MANILA,1996-01-17,M,S,27,0,4,1, V,0.0,0.0,No
13986968195996137155,2020-08-27,TERRITORY 6 - MINDANAO,1995-02-01,F,S,28,0,2,1, V,1.0,3.0,Yes
12735574116856226077,2020-08-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-11-09,M,S,26,0,2,0, V,1.0,8.0,Yes
7815527069034219253,2020-08-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1977-04-06,F,M,45,0,2,1, V,1.0,4.0,Yes
11227580906840323095,2020-09-07,TERRITORY 2 - METRO MANILA,1954-12-12,F,M,68,0,2,1,L V,1.0,8.0,Yes
4076827017560521908,2020-09-14,TERRITORY 3 - VISAYAS,1981-02-10,F,M,42,0,2,0, V,1.0,1.0,Yes
2877558112672588873,2020-09-15,TERRITORY 2 - METRO MANILA,1985-05-12,M,S,36,1,1,0, V,0.0,0.0,No
10909037486579974448,2020-09-24,TERRITORY 4 - SOUTH LUZON,1996-08-27,M,S,26,0,2,1, V,1.0,9.0,Yes
13505912757857168507,2020-09-25,TERRITORY 3 - VISAYAS,1997-04-04,M,S,25,0,2,0, V,1.0,3.0,Yes
16525722501296589379,2020-09-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,2002-06-25,M,S,20,0,2,1, V,0.0,0.0,No
4075766676391817898,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1966-06-13,F,W,56,0,2,0, V,0.0,0.0,No
2952877398889206861,2020-09-30,TERRITORY 2 - METRO MANILA,1981-11-13,F,M,40,1,1,0, V,0.0,0.0,No
7139554425918149575,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1976-12-30,F,M,45,1,1,0, V,0.0,0.0,No
13120868716200743193,2020-10-08,TERRITORY 3 - VISAYAS,1972-07-02,F,M,50,0,2,1, V,1.0,3.0,Yes
16645473131087474242,2020-10-09,TERRITORY 3 - VISAYAS,1990-12-16,F,P,32,0,2,1,L V,1.0,3.0,Yes
14513385303001034803,2020-10-09,TERRITORY 4 - SOUTH LUZON,1979-11-15,F,M,42,1,1,0, V,0.0,0.0,No
17447661821305648154,2020-10-12,TERRITORY 3 - VISAYAS,1984-04-29,F,S,38,0,2,0,L V,1.0,4.0,Yes
4483631101020862783,2020-10-16,TERRITORY 6 - MINDANAO,1980-10-22,F,M,42,0,2,1, V,0.0,0.0,No
16118149753817439583,2020-10-21,TERRITORY 4 - SOUTH LUZON,1974-04-20,F,S,46,1,0,0, V,0.0,0.0,No
8320085244937749646,2020-10-30,TERRITORY 2 - METRO MANILA,1980-07-20,F,S,42,0,2,1,L V,1.0,8.0,Yes
7686802106660449786,2020-11-13,TERRITORY 1 - NORTH AND CENTRAL LUZON,1972-07-07,M,M,48,1,0,0, V,0.0,0.0,No
2693840829908426359,2021-04-13,TERRITORY 2 - METRO MANILA,1982-01-04,F,M,41,0,1,1, V,0.0,0.0,No
17456040348861252147,2021-04-29,TERRITORY 3 - VISAYAS,1998-09-17,M,S,24,0,1,0,L ,0.0,0.0,No
5522083281927030634,2021-04-30,TERRITORY 4 - SOUTH LUZON,2002-09-05,F,S,19,1,0,0, V,0.0,0.0,No
11831183586276431000,2021-06-10,TERRITORY 3 - VISAYAS,1977-04-24,M,M,45,0,1,0, V,0.0,0.0,No
8262255413465348423,2021-06-24,TERRITORY 1 - NORTH AND CENTRAL LUZON,1961-03-06,F,M,61,1,0,0, V,0.0,0.0,No
4261766900577481738,2021-06-28,TERRITORY 3 - VISAYAS,1999-02-16,F,S,23,0,1,1, V,0.0,0.0,No
8502453000647510561,2021-06-28,TERRITORY 3 - VISAYAS,1977-01-19,M,M,46,0,1,0, V,0.0,0.0,No
8234299820739616350,2021-06-30,TERRITORY 6 - MINDANAO,1985-10-16,F,S,37,0,1,1, V,0.0,0.0,No
10004091841244696732,2018-09-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1977-10-14,F,M,41,1,1,0, V,0.0,0.0,No
12029142059224670139,2018-09-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1966-01-05,M,S,53,1,0,0, V,0.0,0.0,No
12024639618904416873,2018-10-02,TERRITORY 1 - NORTH AND CENTRAL LUZON,1951-11-28,F,S,71,0,4,1, V,0.0,0.0,No
3621382167174352160,2018-10-04,TERRITORY 2 - METRO MANILA,1987-08-14,M,S,35,0,4,1,L V,0.0,0.0,No
15794042589528308099,2018-10-04,TERRITORY 3 - VISAYAS,1976-11-28,F,M,44,1,2,0, V,0.0,0.0,No
17793498255376422984,2018-10-11,TERRITORY 1 - NORTH AND CENTRAL LUZON,1964-03-01,F,M,55,1,0,0, V,0.0,0.0,No
11010491737991803791,2018-10-15,TERRITORY 4 - SOUTH LUZON,1976-06-30,F,M,43,1,0,0, V,0.0,0.0,No
18220192312133649934,2018-10-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1985-11-15,F,M,36,1,3,0, V,0.0,0.0,No
11932517474590632306,2018-10-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1977-03-09,F,M,42,1,0,0, V,0.0,0.0,No
6295810057398671372,2018-10-31,TERRITORY 4 - SOUTH LUZON,1977-09-12,F,M,44,1,3,0, V,0.0,0.0,No
15030182630510763065,2018-11-06,TERRITORY 6 - MINDANAO,1997-11-03,M,S,23,1,2,0, V,0.0,0.0,No
16200405998827776170,2018-11-08,TERRITORY 2 - METRO MANILA,1994-02-28,M,S,26,1,2,0, V,0.0,0.0,No
244598768209538186,2018-11-16,TERRITORY 6 - MINDANAO,1989-09-06,F,S,30,1,0,0, V,0.0,0.0,No
7644996168591703919,2018-11-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1957-07-27,F,M,64,1,3,0, V,0.0,0.0,No
11690599461001484629,2018-11-22,TERRITORY 1 - NORTH AND CENTRAL LUZON,1966-03-27,F,M,54,1,2,0, V,0.0,0.0,No
3342434375418495640,2018-12-05,TERRITORY 3 - VISAYAS,1985-04-26,M,S,37,0,4,1, V,0.0,0.0,No
6678065037178364513,2018-12-05,TERRITORY 3 - VISAYAS,1982-08-19,F,S,40,0,4,0, V,0.0,0.0,No
9164103312670133208,2018-12-13,TERRITORY 2 - METRO MANILA,1979-09-19,F,M,42,1,3,0, V,0.0,0.0,No
15329931036055875593,2018-12-18,TERRITORY 6 - MINDANAO,1998-02-21,F,S,22,1,2,0, V,0.0,0.0,No
3367151479188965597,2018-12-21,TERRITORY 6 - MINDANAO,1972-07-18,F,M,50,0,4,1,L V,0.0,0.0,No
3306461011092163003,2020-08-20,TERRITORY 2 - METRO MANILA,1979-01-18,M,S,44,0,2,0, V,1.0,7.0,Yes
2820508879696838,2020-08-20,TERRITORY 2 - METRO MANILA,1978-10-29,M,M,42,1,0,0, V,0.0,0.0,No
6437065557461376970,2020-08-28,TERRITORY 4 - SOUTH LUZON,1977-11-07,M,M,45,0,2,1, V,1.0,8.0,Yes
1845187889981471771,2020-08-28,TERRITORY 2 - METRO MANILA,1978-04-09,F,M,44,1,1,0, V,0.0,0.0,No
1055084423126582007,2020-09-10,TERRITORY 6 - MINDANAO,1998-09-22,F,S,24,0,2,0, V,0.0,0.0,No
10934329269642104151,2020-09-22,TERRITORY 2 - METRO MANILA,1995-12-03,M,S,25,1,0,0, V,0.0,0.0,No
3100155677641200238,2020-09-23,TERRITORY 3 - VISAYAS,1988-09-03,F,S,34,0,2,1, V,0.0,0.0,No
16439169753397006020,2020-09-23,TERRITORY 3 - VISAYAS,1998-09-02,F,S,24,0,2,0, V,1.0,5.0,Yes
18225438185457762518,2020-09-23,TERRITORY 1 - NORTH AND CENTRAL LUZON,1992-02-29,F,S,30,0,2,0, V,0.0,0.0,No
5646875408553440196,2020-09-23,TERRITORY 1 - NORTH AND CENTRAL LUZON,1973-08-26,F,M,49,0,2,0, V,0.0,0.0,No
16947370740486808254,2020-09-25,TERRITORY 3 - VISAYAS,1976-03-04,F,M,46,0,2,1, V,1.0,4.0,Yes
4116726054210438201,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1995-12-19,M,S,27,0,2,1, V,0.0,0.0,No
5399848112990730698,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1988-12-04,F,S,31,1,0,0, V,0.0,0.0,No
3842195619481439058,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1980-12-31,M,M,42,0,2,0, V,0.0,0.0,No
14636529655841673601,2020-10-02,TERRITORY 1 - NORTH AND CENTRAL LUZON,1998-05-04,M,S,23,1,1,0, V,0.0,0.0,No
5890292812715522538,2020-10-07,TERRITORY 6 - MINDANAO,1997-09-20,M,S,25,0,2,1, V,0.0,0.0,No
10126453862847392091,2020-10-09,TERRITORY 4 - SOUTH LUZON,1996-06-28,M,S,25,1,1,0, V,0.0,0.0,No
8647187894169641906,2020-10-16,TERRITORY 2 - METRO MANILA,1979-08-10,F,M,42,1,0,0, V,0.0,0.0,No
4703143093946516563,2020-10-22,TERRITORY 1 - NORTH AND CENTRAL LUZON,1994-01-11,M,S,28,1,1,0, V,0.0,0.0,No
12403405579552210481,2020-10-28,TERRITORY 4 - SOUTH LUZON,1976-10-05,F,M,46,0,2,0, V,1.0,9.0,Yes
6138102497689785509,2020-10-28,TERRITORY 2 - METRO MANILA,1968-01-12,F,M,54,1,1,0, V,0.0,0.0,No
11033496173266996562,2019-03-29,TERRITORY 3 - VISAYAS,1995-11-18,F,S,25,1,1,0, V,0.0,0.0,No
6087325705632658261,2019-03-29,TERRITORY 4 - SOUTH LUZON,1986-01-22,M,M,35,1,2,0, V,0.0,0.0,No
1527228332156178438,2019-03-29,TERRITORY 3 - VISAYAS,1993-11-18,M,S,26,1,1,0, V,0.0,0.0,No
1755431161762424542,2019-04-08,TERRITORY 1 - NORTH AND CENTRAL LUZON,1990-10-27,M,M,29,1,0,0, V,0.0,0.0,No
