customer_id,age,sex,region,major_region,married,no_of_children,has_children,in_luzon,is_married,ave_days_booking_departure,ave_guests,ave_spend_per_booking,total_flights,min_guests,max_guests,ave_spend_per_booking_per_guest,Generation
202,24,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,55.0,2.0,36367.28638530255,2,1,3,18183.643192651274,Generation Z
203,32,M,Region 4 - CALABARZON,Luzon,True,2,1,1,1,17.5,3.5,3664.95847615834,2,3,4,1047.1309931880971,Millennial
204,41,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,39.0,4.0,13914.762329412351,2,3,5,3478.690582353088,Millennial
205,38,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,16.333333333333332,1.6666666666666667,3896.3009580299026,3,1,3,2337.7805748179417,Millennial
206,31,M,Region 9 - Zamboanga,Mindanao,True,1,1,0,1,59.0,1.0,8134.67024457744,1,1,1,8134.67024457744,Millennial
207,15,F,BARMM,Mindanao,False,0,0,0,0,15.0,3.0,4381.01098544486,2,1,5,1460.3369951482866,Generation Z
208,36,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,66.0,1.0,10450.211159835,1,1,1,10450.211159835,Millennial
209,31,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,20.0,2.0,4921.376180605384,2,2,2,2460.688090302692,Millennial
210,29,M,Region 4 - CALABARZON,Luzon,False,3,1,1,0,45.5,3.0,14583.165500445579,4,1,4,4861.055166815193,Millennial
211,40,Other,Region 4 - CALABARZON,Luzon,True,0,0,1,1,58.0,3.0,22816.7354743466,1,3,3,7605.578491448866,Millennial
212,21,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,30.0,2.3333333333333335,5567.86082107334,3,1,3,2386.2260661742885,Generation Z
213,27,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,15.0,3.0,3156.60277459807,1,3,3,1052.2009248660233,Millennial
214,51,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,12.333333333333334,3.3333333333333335,2894.876079990947,3,1,6,868.462823997284,Generation X
215,24,F,Region 9 - Zamboanga,Mindanao,True,0,0,0,1,69.0,2.0,25450.3620024634,1,2,2,12725.1810012317,Generation Z
216,33,M,NCR,Luzon,True,2,1,1,1,47.0,5.0,33140.6941415213,1,5,5,6628.13882830426,Millennial
217,37,M,Region 5 - Bicol,Luzon,True,1,1,1,1,41.333333333333336,2.0,25171.065573228207,3,2,2,12585.532786614103,Millennial
218,15,M,Region 11 - Davao,Mindanao,False,0,0,0,0,48.0,2.3333333333333335,20409.238520866475,3,1,5,8746.816508942775,Generation Z
219,15,M,NCR,Luzon,False,0,0,1,0,28.0,1.6666666666666667,6599.410616468279,3,1,3,3959.646369880967,Generation Z
220,31,M,NCR,Luzon,False,0,0,1,0,60.0,1.0,13037.8240804057,1,1,1,13037.8240804057,Millennial
221,39,F,Region 9 - Zamboanga,Mindanao,False,2,1,0,0,46.0,1.6666666666666667,12666.223698172302,3,1,3,7599.734218903381,Millennial
222,15,F,Region 1 - Ilocos,Luzon,False,0,0,1,0,32.666666666666664,1.6666666666666667,5791.305788892906,3,1,3,3474.7834733357436,Generation Z
223,28,F,Region 3 - Central Luzon,Luzon,True,1,1,1,1,29.0,1.3333333333333333,3127.1140999272434,3,1,2,2345.3355749454327,Millennial
224,27,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,12.0,1.0,2572.56100142859,1,1,1,2572.56100142859,Millennial
225,48,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,80.0,1.0,6676.8004783261,1,1,1,6676.8004783261,Generation X
226,37,M,NCR,Luzon,False,0,0,1,0,38.5,3.5,25779.20543974427,2,3,4,7365.487268498363,Millennial
227,28,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,51.0,2.5,34523.2602967763,2,1,4,13809.304118710521,Millennial
228,30,M,Region 2 - Cagayan,Luzon,True,0,0,1,1,14.0,2.0,8780.82200548465,1,2,2,4390.411002742325,Millennial
229,45,M,MIMAROPA,Luzon,True,0,0,1,1,40.0,2.5,24791.538192712924,2,2,3,9916.61527708517,Generation X
230,31,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,51.5,2.0,12405.94286962683,2,1,3,6202.971434813415,Millennial
231,31,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,27.333333333333332,1.0,5576.840737015163,3,1,1,5576.840737015163,Millennial
232,22,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,62.0,1.0,4565.72514543353,1,1,1,4565.72514543353,Generation Z
233,32,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,36.0,1.0,6902.749023143399,2,1,1,6902.749023143399,Millennial
234,33,M,MIMAROPA,Luzon,False,0,0,1,0,13.0,1.0,2360.16505863422,1,1,1,2360.16505863422,Millennial
235,39,F,NCR,Luzon,False,0,0,1,0,40.5,1.0,10785.85866318238,2,1,1,10785.85866318238,Millennial
236,25,F,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,34.5,1.0,4758.548168375415,2,1,1,4758.548168375415,Generation Z
237,38,M,Region 3 - Central Luzon,Luzon,True,1,1,1,1,36.666666666666664,2.3333333333333335,14444.434903840911,3,2,3,6190.472101646104,Millennial
238,24,Other,Region 1 - Ilocos,Luzon,False,0,0,1,0,15.0,1.0,5219.8231869603,1,1,1,5219.8231869603,Generation Z
239,36,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,42.0,2.5,27545.4268916126,2,1,4,11018.170756645039,Millennial
240,32,M,Region 6 - W. Visayas,Visayas,True,1,1,0,1,27.333333333333332,1.3333333333333333,4940.0961845395195,3,1,2,3705.0721384046396,Millennial
241,23,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,61.0,1.0,13218.7496848724,1,1,1,13218.7496848724,Generation Z
242,24,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,54.0,1.0,17638.4369068933,1,1,1,17638.4369068933,Generation Z
243,27,F,Region 5 - Bicol,Luzon,False,0,0,1,0,13.666666666666666,2.3333333333333335,6223.467233264732,3,1,3,2667.2002428277424,Millennial
244,19,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,42.5,2.5,9001.403686562302,4,1,3,3600.5614746249207,Generation Z
245,29,F,NCR,Luzon,False,0,0,1,0,15.0,1.0,2505.91464679688,1,1,1,2505.91464679688,Millennial
246,38,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,40.0,5.5,19410.80919721795,2,4,7,3529.238035857809,Millennial
247,57,M,Region 5 - Bicol,Luzon,True,0,0,1,1,33.0,2.3333333333333335,14746.295146003496,3,2,3,6319.840776858641,Generation X
248,29,F,NCR,Luzon,True,0,0,1,1,62.0,3.0,37795.571831592,1,3,3,12598.523943864,Millennial
249,35,M,Region 7 - C. Visayas,Visayas,False,2,1,0,0,16.5,1.0,3306.63280988953,2,1,1,3306.63280988953,Millennial
250,38,F,Region 5 - Bicol,Luzon,False,0,0,1,0,29.666666666666668,2.0,4472.477174154744,3,1,4,2236.238587077372,Millennial
251,22,F,Region 2 - Cagayan,Luzon,False,0,0,1,0,36.75,2.0,16748.974958734834,4,1,5,8374.487479367417,Generation Z
252,40,M,Region 10 - N. Mindanao,Mindanao,True,0,0,0,1,62.0,3.0,20154.0767670614,1,3,3,6718.025589020467,Millennial
253,35,F,Region 3 - Central Luzon,Luzon,True,2,1,1,1,58.5,4.0,18225.61680862979,2,3,5,4556.404202157448,Millennial
254,16,F,Region 3 - Central Luzon,Luzon,False,1,1,1,0,42.25,1.5,3574.29221556059,4,1,3,2382.8614770403933,Generation Z
255,27,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,35.75,1.0,5566.932722163908,4,1,1,5566.932722163908,Millennial
256,36,M,BARMM,Mindanao,False,0,0,0,0,8.0,3.0,5703.67558941244,1,3,3,1901.2251964708132,Millennial
257,26,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,39.5,1.0,4311.617253473605,2,1,1,4311.617253473605,Generation Z
258,25,Other,Region 3 - Central Luzon,Luzon,False,0,0,1,0,43.6,1.0,6197.254122025372,5,1,1,6197.254122025372,Generation Z
259,22,F,BARMM,Mindanao,False,0,0,0,0,20.0,3.0,9795.91743947144,1,3,3,3265.3058131571465,Generation Z
260,18,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,48.75,1.75,15170.161019538653,4,1,4,8668.663439736372,Generation Z
261,37,F,NCR,Luzon,False,0,0,1,0,36.5,2.0,41216.114419296384,2,1,3,20608.057209648192,Millennial
262,43,M,Region 5 - Bicol,Luzon,True,0,0,1,1,63.0,4.0,58240.0530439621,1,4,4,14560.013260990525,Generation X
263,29,F,Region 3 - Central Luzon,Luzon,True,1,1,1,1,15.0,4.0,6827.78134774138,2,3,5,1706.945336935345,Millennial
264,25,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,43.0,3.0,19435.80769815092,3,1,7,6478.602566050306,Generation Z
265,45,F,Region 11 - Davao,Mindanao,False,0,0,0,0,61.0,1.0,16812.8562523488,1,1,1,16812.8562523488,Generation X
266,28,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,37.5,5.5,13979.67857255164,2,3,8,2541.7597404639346,Millennial
267,30,F,Region 1 - Ilocos,Luzon,False,0,0,1,0,17.0,1.0,2369.85826139983,1,1,1,2369.85826139983,Millennial
268,35,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,65.0,1.0,10525.618965821319,2,1,1,10525.618965821319,Millennial
269,18,F,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,79.0,6.0,128089.007128631,1,6,6,21348.167854771833,Generation Z
270,23,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,69.0,1.0,17420.4979883893,1,1,1,17420.4979883893,Generation Z
271,24,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,59.5,1.0,10947.85169903658,2,1,1,10947.85169903658,Generation Z
272,23,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,68.5,3.0,13344.457456530276,2,2,4,4448.1524855100915,Generation Z
273,36,F,CAR,Luzon,False,0,0,1,0,54.0,4.0,33297.2765196151,1,4,4,8324.319129903775,Millennial
274,15,F,Region 5 - Bicol,Luzon,True,0,0,1,1,34.0,3.5,22175.68995612946,4,2,5,6335.911416036988,Generation Z
275,33,M,MIMAROPA,Luzon,False,0,0,1,0,9.0,1.0,1928.77705455028,2,1,1,1928.77705455028,Millennial
276,41,M,Region 13 - Caraga,Mindanao,False,0,0,0,0,52.25,3.5,29923.8251433467,4,3,4,8549.664326670487,Millennial
277,30,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,15.0,1.6666666666666667,7066.836881851937,3,1,2,4240.102129111162,Millennial
278,27,F,NCR,Luzon,True,1,1,1,1,18.0,4.0,5083.49196104599,1,4,4,1270.8729902614975,Millennial
279,20,M,BARMM,Mindanao,True,1,1,0,1,12.0,5.0,2847.56350367348,1,5,5,569.5127007346961,Generation Z
280,35,F,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,14.5,2.0,5447.898358738525,2,1,3,2723.9491793692623,Millennial
281,15,M,BARMM,Mindanao,False,0,0,0,0,10.0,1.0,1895.29921300526,1,1,1,1895.29921300526,Generation Z
282,32,F,Region 11 - Davao,Mindanao,True,0,0,0,1,25.0,2.0,3930.75505510984,1,2,2,1965.37752755492,Millennial
283,21,M,NCR,Luzon,False,0,0,1,0,17.0,1.0,4543.605627768723,3,1,1,4543.605627768723,Generation Z
284,46,M,NCR,Luzon,False,0,0,1,0,23.5,1.0,7032.326695527923,4,1,1,7032.326695527923,Generation X
285,36,F,NCR,Luzon,True,1,1,1,1,67.0,4.0,56296.0509848509,1,4,4,14074.012746212726,Millennial
286,34,F,Region 12 - SOCCKSARGEN,Mindanao,True,1,1,0,1,37.5,3.0,13354.133202825675,2,1,5,4451.377734275225,Millennial
287,31,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,27.333333333333332,2.3333333333333335,13534.113326393473,3,2,3,5800.334282740059,Millennial
288,23,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,33.333333333333336,1.0,4337.520159583357,3,1,1,4337.520159583357,Generation Z
289,40,F,NCR,Luzon,False,0,0,1,0,29.5,2.0,17581.827197636954,2,1,3,8790.913598818477,Millennial
290,38,M,NCR,Luzon,True,0,0,1,1,60.0,1.0,11711.6723330059,1,1,1,11711.6723330059,Millennial
291,26,F,NCR,Luzon,True,0,0,1,1,36.5,2.5,17623.209468160298,2,2,3,7049.283787264119,Generation Z
292,23,F,NCR,Luzon,True,0,0,1,1,39.0,4.0,17459.3375432434,2,3,5,4364.83438581085,Generation Z
293,28,M,Region 2 - Cagayan,Luzon,True,0,0,1,1,12.5,2.5,6682.407434827085,2,2,3,2672.962973930834,Millennial
294,34,M,NCR,Luzon,True,1,1,1,1,32.666666666666664,3.3333333333333335,10710.013086622757,3,3,4,3213.003925986827,Millennial
295,20,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,74.0,3.0,24050.1497619724,1,3,3,8016.716587324133,Generation Z
296,32,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,13.0,1.0,2319.03496867957,2,1,1,2319.03496867957,Millennial
297,15,Other,NCR,Luzon,True,0,0,1,1,57.5,2.5,13415.781758437104,2,1,4,5366.3127033748415,Generation Z
298,24,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,30.0,1.0,4841.454917917116,3,1,1,4841.454917917116,Generation Z
299,22,F,Region 13 - Caraga,Mindanao,True,0,0,0,1,12.0,2.0,5544.548505349056,2,1,3,2772.274252674528,Generation Z
300,35,F,Region 7 - C. Visayas,Visayas,True,1,1,0,1,14.0,2.0,1809.12544315065,1,2,2,904.562721575325,Millennial
301,35,M,Region 13 - Caraga,Mindanao,True,1,1,0,1,14.0,2.5,5369.58316134244,2,2,3,2147.833264536976,Millennial
302,30,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,17.666666666666668,3.0,4825.739471934096,3,1,4,1608.5798239780322,Millennial
303,26,M,BARMM,Mindanao,True,1,1,0,1,39.5,2.5,15425.64282158983,2,2,3,6170.2571286359325,Generation Z
304,42,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,15.0,1.0,1491.34448953691,1,1,1,1491.34448953691,Millennial
305,29,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,61.0,1.0,4406.22144152963,1,1,1,4406.22144152963,Millennial
306,30,F,BARMM,Mindanao,False,0,0,0,0,12.0,1.0,2871.4641504985,1,1,1,2871.4641504985,Millennial
307,42,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,74.0,3.0,42733.7023382843,1,3,3,14244.567446094768,Millennial
308,33,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,69.5,2.0,22330.359430631048,2,1,3,11165.179715315524,Millennial
309,27,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,43.0,5.0,18491.648419092293,2,4,6,3698.3296838184588,Millennial
310,47,F,Region 1 - Ilocos,Luzon,True,1,1,1,1,25.25,1.75,6597.272294417795,4,1,3,3769.869882524454,Generation X
311,21,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,11.5,3.0,14038.020292252455,2,3,3,4679.340097417485,Generation Z
312,29,M,Region 5 - Bicol,Luzon,False,0,0,1,0,31.5,1.0,8638.7779132591,2,1,1,8638.7779132591,Millennial
313,43,M,Region 2 - Cagayan,Luzon,False,0,0,1,0,58.0,1.0,9062.56984057878,1,1,1,9062.56984057878,Generation X
314,47,M,Region 9 - Zamboanga,Mindanao,True,0,0,0,1,47.333333333333336,2.6666666666666665,29911.654763546965,3,1,4,11216.870536330112,Generation X
315,52,M,NCR,Luzon,True,0,0,1,1,35.5,1.5,5459.68273295885,2,1,2,3639.788488639233,Generation X
316,27,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,9.0,1.0,2588.8860391475,1,1,1,2588.8860391475,Millennial
317,24,M,CAR,Luzon,False,0,0,1,0,20.0,1.0,1094.48431926393,1,1,1,1094.48431926393,Generation Z
318,16,M,Region 4 - CALABARZON,Luzon,False,1,1,1,0,65.0,4.0,71042.8590199179,2,3,5,17760.714754979475,Generation Z
319,53,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,57.333333333333336,1.6666666666666667,16966.513745372402,3,1,3,10179.90824722344,Generation X
320,22,M,MIMAROPA,Luzon,False,1,1,1,0,27.0,1.4,4670.788945184388,5,1,3,3336.2778179888483,Generation Z
321,34,M,Region 6 - W. Visayas,Visayas,True,2,1,0,1,63.0,3.0,57257.4817409965,1,3,3,19085.827246998833,Millennial
322,36,M,Region 4 - CALABARZON,Luzon,True,3,1,1,1,44.666666666666664,3.3333333333333335,16398.785431535667,3,2,4,4919.6356294607,Millennial
323,40,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,56.75,2.5,42323.72179361581,4,1,3,16929.488717446326,Millennial
324,35,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,57.0,4.5,52821.641459157094,2,2,7,11738.142546479354,Millennial
325,15,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,14.666666666666666,3.3333333333333335,6384.4118659658125,3,2,5,1915.3235597897437,Generation Z
326,39,Other,Region 6 - W. Visayas,Visayas,False,0,0,0,0,35.0,2.0,8380.78515420696,2,1,3,4190.39257710348,Millennial
327,35,M,Region 13 - Caraga,Mindanao,False,0,0,0,0,16.0,4.0,2946.29008175133,1,4,4,736.5725204378325,Millennial
328,34,F,BARMM,Mindanao,False,0,0,0,0,27.333333333333332,1.6666666666666667,6355.151697613794,3,1,3,3813.091018568276,Millennial
329,23,F,Region 2 - Cagayan,Luzon,True,1,1,1,1,61.0,4.0,24076.9101673387,1,4,4,6019.227541834675,Generation Z
330,40,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,29.333333333333332,1.0,5627.342922069883,3,1,1,5627.342922069883,Millennial
331,44,F,Region 9 - Zamboanga,Mindanao,True,0,0,0,1,50.0,4.333333333333333,37250.184189719,3,3,5,8596.196351473616,Generation X
332,35,F,Region 11 - Davao,Mindanao,True,0,0,0,1,43.0,3.5,35327.12223256219,2,2,5,10093.46349501777,Millennial
333,33,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,14.0,1.0,3075.33416001439,1,1,1,3075.33416001439,Millennial
334,39,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,19.0,1.0,8406.53279407856,1,1,1,8406.53279407856,Millennial
335,34,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,41.6,1.0,5688.222284337772,5,1,1,5688.222284337772,Millennial
336,34,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,9.0,5.0,10435.0583898772,1,5,5,2087.01167797544,Millennial
337,15,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,26.666666666666668,3.0,17297.930122309845,3,1,5,5765.976707436615,Generation Z
338,45,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,29.25,1.5,6690.403800698292,4,1,3,4460.269200465528,Generation X
339,35,F,NCR,Luzon,True,0,0,1,1,37.0,2.5,14925.83758995705,2,1,4,5970.33503598282,Millennial
340,35,M,Region 11 - Davao,Mindanao,True,6,1,0,1,31.5,2.0,9022.87559287695,2,2,2,4511.437796438475,Millennial
341,51,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,64.0,3.0,42342.0430879135,1,3,3,14114.014362637834,Generation X
342,27,F,Region 10 - N. Mindanao,Mindanao,True,3,1,0,1,15.0,3.0,8730.2006824195,1,3,3,2910.066894139833,Millennial
343,40,F,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,60.5,2.5,17447.187388988652,2,2,3,6978.874955595461,Millennial
344,35,M,Region 11 - Davao,Mindanao,False,0,0,0,0,11.0,1.0,1828.5321818435,1,1,1,1828.5321818435,Millennial
345,29,F,Region 10 - N. Mindanao,Mindanao,False,2,1,0,0,55.0,1.0,14360.5097530129,1,1,1,14360.5097530129,Millennial
346,29,M,Region 4 - CALABARZON,Luzon,False,5,1,1,0,35.0,1.5,17600.68445285378,4,1,3,11733.789635235853,Millennial
347,18,M,Region 3 - Central Luzon,Luzon,True,1,1,1,1,15.0,2.0,4962.89534194461,1,2,2,2481.447670972305,Generation Z
348,35,F,NCR,Luzon,False,0,0,1,0,15.0,1.0,4234.02023139863,1,1,1,4234.02023139863,Millennial
349,15,M,MIMAROPA,Luzon,False,0,0,1,0,26.75,2.25,5686.32868501662,4,1,6,2527.25719334072,Generation Z
350,38,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,30.0,1.0,2235.39306059121,3,1,1,2235.39306059121,Millennial
351,33,M,Region 8 - E. Visayas,Visayas,True,0,0,0,1,12.0,2.0,3541.92220585742,1,2,2,1770.96110292871,Millennial
352,29,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,38.75,1.0,5636.39210400952,4,1,1,5636.39210400952,Millennial
353,15,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,52.5,3.5,58268.980196588396,2,3,4,16648.280056168114,Generation Z
354,19,M,Region 11 - Davao,Mindanao,True,0,0,0,1,13.0,3.0,21643.4546128342,1,3,3,7214.484870944733,Generation Z
355,41,M,Region 8 - E. Visayas,Visayas,True,1,1,0,1,25.0,4.0,19045.57028065377,4,3,6,4761.3925701634425,Millennial
356,26,F,Region 5 - Bicol,Luzon,False,0,0,1,0,42.5,1.0,6506.947273149271,2,1,1,6506.947273149271,Generation Z
357,34,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,16.0,4.0,4430.95044742686,1,4,4,1107.737611856715,Millennial
358,30,M,NCR,Luzon,False,0,0,1,0,13.0,1.0,1906.18119452788,2,1,1,1906.18119452788,Millennial
359,35,F,CAR,Luzon,False,0,0,1,0,50.0,1.0,1724.8143686882,1,1,1,1724.8143686882,Millennial
360,21,M,Region 2 - Cagayan,Luzon,True,0,0,1,1,42.0,2.0,19787.0070772502,1,2,2,9893.5035386251,Generation Z
361,26,Other,NCR,Luzon,False,0,0,1,0,42.0,1.0,4819.571267282685,2,1,1,4819.571267282685,Generation Z
362,15,F,Region 3 - Central Luzon,Luzon,True,2,1,1,1,57.75,2.75,18230.7500392563,4,2,5,6629.363650638655,Generation Z
363,33,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,44.666666666666664,2.3333333333333335,15079.56422965478,3,1,3,6462.670384137762,Millennial
364,28,F,Region 5 - Bicol,Luzon,False,0,0,1,0,11.0,1.0,1000.0,1,1,1,1000.0,Millennial
365,30,F,Region 6 - W. Visayas,Visayas,True,0,0,0,1,56.5,2.5,35394.12443314589,2,1,4,14157.649773258356,Millennial
366,37,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,54.5,2.5,33630.39944549985,2,1,4,13452.159778199939,Millennial
367,33,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,5.0,1.0,1000.0,1,1,1,1000.0,Millennial
368,47,F,Region 1 - Ilocos,Luzon,True,0,0,1,1,36.0,4.0,18277.313309453773,2,3,5,4569.328327363443,Generation X
369,37,M,Region 5 - Bicol,Luzon,False,0,0,1,0,12.0,1.0,3158.919103357165,2,1,1,3158.919103357165,Millennial
370,27,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,14.0,3.0,4166.11601829571,1,3,3,1388.7053394319034,Millennial
371,29,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,7.0,3.0,2415.39110389835,1,3,3,805.1303679661168,Millennial
372,47,F,Region 6 - W. Visayas,Visayas,True,1,1,0,1,64.0,3.0,20938.0777220755,1,3,3,6979.359240691833,Generation X
373,35,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,38.0,1.0,3389.6502468853605,2,1,1,3389.6502468853605,Millennial
374,36,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,67.0,1.0,4517.48274888067,1,1,1,4517.48274888067,Millennial
375,37,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,59.0,5.0,73388.0040361905,1,5,5,14677.6008072381,Millennial
376,22,F,Region 3 - Central Luzon,Luzon,True,3,1,1,1,56.0,3.0,21472.465005469,1,3,3,7157.488335156333,Generation Z
377,42,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,15.5,1.0,2940.57373582239,2,1,1,2940.57373582239,Millennial
378,15,F,NCR,Luzon,True,0,0,1,1,26.333333333333332,4.333333333333333,16920.096159009572,3,4,5,3904.6375751560554,Generation Z
379,38,M,Region 11 - Davao,Mindanao,False,0,0,0,0,16.0,1.0,2831.12276518567,1,1,1,2831.12276518567,Millennial
380,53,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,13.5,2.0,2641.417459816645,2,1,3,1320.7087299083225,Generation X
381,25,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,58.5,1.0,6803.096803465085,2,1,1,6803.096803465085,Generation Z
382,29,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,20.0,1.0,1426.32909615245,1,1,1,1426.32909615245,Millennial
383,34,M,NCR,Luzon,True,0,0,1,1,14.0,3.0,2297.81244681759,1,3,3,765.93748227253,Millennial
384,25,M,NCR,Luzon,True,0,0,1,1,32.0,3.5,19228.316901998107,2,3,4,5493.8048291423165,Generation Z
385,35,F,Region 5 - Bicol,Luzon,False,0,0,1,0,14.0,1.0,3167.67649302834,1,1,1,3167.67649302834,Millennial
386,28,M,Region 5 - Bicol,Luzon,True,3,1,1,1,39.0,2.0,14622.470952551681,2,2,2,7311.2354762758405,Millennial
387,39,M,BARMM,Mindanao,True,3,1,0,1,16.0,5.0,24786.2815503357,1,5,5,4957.2563100671405,Millennial
388,52,M,Region 5 - Bicol,Luzon,False,0,0,1,0,11.333333333333334,1.6666666666666667,2648.4119664179466,3,1,3,1589.0471798507679,Generation X
389,18,M,MIMAROPA,Luzon,False,0,0,1,0,15.0,1.0,3478.201409736837,3,1,1,3478.201409736837,Generation Z
390,26,M,MIMAROPA,Luzon,True,2,1,1,1,13.0,4.0,11535.8626130411,1,4,4,2883.965653260275,Generation Z
391,38,F,CAR,Luzon,False,0,0,1,0,70.0,1.0,3995.708294022,1,1,1,3995.708294022,Millennial
392,35,F,NCR,Luzon,True,1,1,1,1,26.0,3.0,13316.02482842027,3,1,6,4438.674942806757,Millennial
393,31,F,Region 5 - Bicol,Luzon,True,0,0,1,1,34.5,3.5,24025.979613073378,2,2,5,6864.565603735251,Millennial
394,26,M,Region 4 - CALABARZON,Luzon,True,1,1,1,1,20.0,2.0,10131.711059437695,2,1,3,5065.855529718848,Generation Z
395,33,F,BARMM,Mindanao,True,0,0,0,1,67.5,2.0,11816.33676152793,2,2,2,5908.168380763965,Millennial
396,33,M,NCR,Luzon,False,0,0,1,0,29.0,2.3333333333333335,4915.413210729953,3,1,3,2106.6056617414083,Millennial
397,36,Other,Region 7 - C. Visayas,Visayas,False,0,0,0,0,34.5,2.0,18362.09288701235,2,1,3,9181.046443506175,Millennial
398,33,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,43.0,2.0,17478.808997515393,3,1,3,8739.404498757696,Millennial
